Drop,Horizontal_Break,Induced_Vertical_Break,Pitch_Type,Pitch_Vel,In_Play,Spin,sword_num,batters::k_percent,batters::bb_percent,batters::woba,batters::xwoba,batters::sweet_spot_percent,batters::barrel_batted_rate,batters::hard_hit_percent,batters::avg_best_speed,batters::avg_hyper_speed,batters::whiff_percent,batters::swing_percent
40,17,3,Sweeper,79.1,0,2789,0,28.1,8.2,.336,.314,33.6,10,46,102.352545619,95.781123381,32.5,46.8
42,18,1,Sweeper,79.1,0,2822,0,28.1,8.2,.336,.314,33.6,10,46,102.352545619,95.781123381,32.5,46.8
35,11,-1,Sinker,89.4,0,2345,0,28.1,8.2,.336,.314,33.6,10,46,102.352545619,95.781123381,32.5,46.8
33,9,2,Sinker,88.7,1,2373,0,,,,,,,,,,,
33,6,1,4-Seam Fastball,88.5,0,2417,0,,,,,,,,,,,
40,17,4,Sweeper,78.7,0,2927,0,,,,,,,,,,,
33,10,0,Sinker,89.8,0,2343,0,,,,,,,,,,,
28,13,5,Sinker,91.5,1,1866,0,30.7,7.5,.376,.363,40.9,18.7,47.5,103.243539495,95.942944747,31.3,51
28,13,4,Sinker,92.4,0,1885,0,30.7,7.5,.376,.363,40.9,18.7,47.5,103.243539495,95.942944747,31.3,51
37,10,1,Slider,84.8,0,2242,0,30.7,7.5,.376,.363,40.9,18.7,47.5,103.243539495,95.942944747,31.3,51
31,10,2,Sinker,91.5,0,1917,0,30.7,7.5,.376,.363,40.9,18.7,47.5,103.243539495,95.942944747,31.3,51
38,4,0,Slider,85.9,0,2311,0,30.7,7.5,.376,.363,40.9,18.7,47.5,103.243539495,95.942944747,31.3,51
37,5,1,Slider,84.3,0,2176,0,30.7,7.5,.376,.363,40.9,18.7,47.5,103.243539495,95.942944747,31.3,51
29,11,3,Sinker,92.2,0,1761,0,30.7,7.5,.376,.363,40.9,18.7,47.5,103.243539495,95.942944747,31.3,51
29,11,2,Sinker,93.0,1,1866,0,21.7,2.6,.315,.334,34.4,12.8,45.1,100.806135417,94.91258526,24.4,55
37,7,0,Slider,86.1,0,2182,0,21.7,2.6,.315,.334,34.4,12.8,45.1,100.806135417,94.91258526,24.4,55
39,4,-2,Slider,86.6,0,2264,0,21.7,2.6,.315,.334,34.4,12.8,45.1,100.806135417,94.91258526,24.4,55
30,13,1,Sinker,93.4,0,1760,0,21.7,2.6,.315,.334,34.4,12.8,45.1,100.806135417,94.91258526,24.4,55
29,13,3,Sinker,92.7,1,1781,0,12.3,14,.358,.400,39.3,10.2,37.9,100.09991068,94.412197854,16.9,39.6
41,6,-4,Slider,86.1,1,2262,0,,,,,,,,,,,
29,12,2,Sinker,94.2,0,1890,0,,,,,,,,,,,
37,7,1,Slider,84.0,0,2295,0,,,,,,,,,,,
25,11,6,Sinker,94.5,1,2017,0,,,,,,,,,,,
27,10,4,Sinker,94.6,0,1938,0,,,,,,,,,,,
28,12,3,Sinker,93.7,0,1937,0,,,,,,,,,,,
37,3,-1,Slider,86.9,0,2198,0,,,,,,,,,,,
29,14,2,Sinker,93.5,0,1917,0,,,,,,,,,,,
39,5,-2,Slider,86.1,0,2188,0,,,,,,,,,,,
30,3,5,Cutter,88.8,1,2296,0,,,,,,,,,,,
29,2,6,Cutter,88.6,1,2317,0,,,,,,,,,,,
36,16,2,Changeup,85.0,1,1568,0,22.3,16.7,.358,.385,38.4,13.4,51.2,102.015218837,95.510981744,24.2,43.3
26,2,8,Cutter,88.1,0,2324,0,22.3,16.7,.358,.385,38.4,13.4,51.2,102.015218837,95.510981744,24.2,43.3
25,2,9,Cutter,88.8,0,2279,0,22.3,16.7,.358,.385,38.4,13.4,51.2,102.015218837,95.510981744,24.2,43.3
21,15,11,Sinker,92.0,1,2075,0,,,,,,,,,,,
21,17,11,Sinker,91.9,0,2016,0,,,,,,,,,,,
38,8,-1,Slider,86.1,1,2203,0,,,,,,,,,,,
25,8,6,Sinker,93.6,0,1991,0,,,,,,,,,,,
27,6,3,Sinker,93.9,0,1945,0,,,,,,,,,,,
40,3,-3,Slider,87.3,0,2179,0,,,,,,,,,,,
30,14,2,Sinker,92.5,0,1929,0,,,,,,,,,,,
31,10,1,Sinker,92.6,0,1949,0,,,,,,,,,,,
34,5,1,Slider,87.7,1,2191,0,23.3,10.9,.339,.313,45.4,6.3,32.2,97.202138506,92.638215723,23.6,45.8
28,13,2,Sinker,94.3,0,1849,0,23.3,10.9,.339,.313,45.4,6.3,32.2,97.202138506,92.638215723,23.6,45.8
27,7,4,Sinker,93.6,0,1844,0,23.3,10.9,.339,.313,45.4,6.3,32.2,97.202138506,92.638215723,23.6,45.8
29,13,2,Sinker,93.8,0,1870,0,23.3,10.9,.339,.313,45.4,6.3,32.2,97.202138506,92.638215723,23.6,45.8
28,10,3,Sinker,94.5,0,1903,0,23.3,10.9,.339,.313,45.4,6.3,32.2,97.202138506,92.638215723,23.6,45.8
39,7,-3,Slider,86.2,0,2276,0,23.3,10.9,.339,.313,45.4,6.3,32.2,97.202138506,92.638215723,23.6,45.8
40,10,-3,Slider,86.1,0,2248,0,23.3,10.9,.339,.313,45.4,6.3,32.2,97.202138506,92.638215723,23.6,45.8
42,5,-5,Slider,85.4,0,2295,0,,,,,,,,,,,
40,3,-3,Slider,86.4,0,2222,0,,,,,,,,,,,
28,11,2,Sinker,95.0,0,1930,0,,,,,,,,,,,
37,3,-1,Slider,87.0,0,2210,0,,,,,,,,,,,
26,14,4,Sinker,94.8,0,1960,0,24.4,12.2,.342,.361,40.6,14.1,42.7,100.392658854,94.535125938,26.6,45.2
35,3,0,Slider,87.5,0,2207,0,24.4,12.2,.342,.361,40.6,14.1,42.7,100.392658854,94.535125938,26.6,45.2
30,10,1,Sinker,94.3,0,1825,0,24.4,12.2,.342,.361,40.6,14.1,42.7,100.392658854,94.535125938,26.6,45.2
28,6,3,Sinker,93.6,0,1793,0,24.4,12.2,.342,.361,40.6,14.1,42.7,100.392658854,94.535125938,26.6,45.2
24,14,5,Sinker,96.0,1,2137,0,,,,,,,,,,,
26,14,4,Sinker,95.5,1,2043,0,,,,,,,,,,,
23,13,7,Sinker,95.2,0,1991,0,,,,,,,,,,,
34,0,1,Slider,87.2,0,2266,0,,,,,,,,,,,
23,16,7,Sinker,94.7,1,2064,0,,,,,,,,,,,
26,15,5,Sinker,94.5,0,2022,0,,,,,,,,,,,
52,14,-3,Sweeper,74.7,1,2345,0,30.7,7.5,.376,.363,40.9,18.7,47.5,103.243539495,95.942944747,31.3,51
39,6,0,Slider,82.6,0,2213,0,30.7,7.5,.376,.363,40.9,18.7,47.5,103.243539495,95.942944747,31.3,51
49,7,1,Sweeper,74.3,0,2155,0,,,,,,,,,,,
21,11,13,4-Seam Fastball,90.3,0,2098,0,,,,,,,,,,,
33,3,4,Slider,85.1,0,2164,0,,,,,,,,,,,
20,12,13,4-Seam Fastball,91.0,0,2118,0,,,,,,,,,,,
37,10,7,Changeup,78.2,0,1519,0,,,,,,,,,,,
17,11,16,4-Seam Fastball,90.8,0,2132,0,,,,,,,,,,,
38,5,2,Slider,82.3,0,2270,0,,,,,,,,,,,
39,14,6,Changeup,78.3,1,1480,0,12.3,14,.358,.400,39.3,10.2,37.9,100.09991068,94.412197854,16.9,39.6
30,2,7,Slider,86.2,0,2309,0,12.3,14,.358,.400,39.3,10.2,37.9,100.09991068,94.412197854,16.9,39.6
36,6,4,Slider,82.7,0,2132,0,12.3,14,.358,.400,39.3,10.2,37.9,100.09991068,94.412197854,16.9,39.6
39,1,0,Cutter,83.9,1,1971,0,,,,,,,,,,,
13,9,19,4-Seam Fastball,93.3,0,2189,0,,,,,,,,,,,
14,5,18,4-Seam Fastball,92.3,0,2106,0,,,,,,,,,,,
35,11,5,Changeup,82.2,0,1054,0,,,,,,,,,,,
59,1,-12,Curveball,75.6,0,2146,0,,,,,,,,,,,
12,4,19,4-Seam Fastball,93.5,1,2084,0,,,,,,,,,,,
36,4,3,Cutter,84.3,0,2119,0,,,,,,,,,,,
13,8,19,4-Seam Fastball,93.0,0,2280,0,,,,,,,,,,,
35,13,5,Changeup,83.2,0,1000,0,,,,,,,,,,,
33,12,6,Changeup,83.4,0,949,0,,,,,,,,,,,
30,11,10,Changeup,82.6,0,930,0,,,,,,,,,,,
13,8,19,4-Seam Fastball,92.6,0,2182,0,,,,,,,,,,,
14,8,19,4-Seam Fastball,92.4,0,2210,0,,,,,,,,,,,
14,7,19,4-Seam Fastball,91.4,0,2239,0,,,,,,,,,,,
14,7,19,4-Seam Fastball,91.3,0,2248,0,,,,,,,,,,,
34,5,4,Slider,84.0,1,2240,0,,,,,,,,,,,
51,16,-3,Sweeper,75.1,0,2470,0,,,,,,,,,,,
19,12,14,4-Seam Fastball,90.6,0,2160,0,,,,,,,,,,,
35,3,3,Slider,84.5,0,2280,0,,,,,,,,,,,
35,3,4,Slider,84.1,0,2225,0,,,,,,,,,,,
42,10,2,Changeup,78.7,0,1459,0,,,,,,,,,,,
41,11,3,Changeup,78.2,0,1370,0,,,,,,,,,,,
19,12,14,4-Seam Fastball,90.5,0,2169,0,,,,,,,,,,,
19,10,14,4-Seam Fastball,91.2,0,2132,0,,,,,,,,,,,
34,4,4,Slider,84.0,0,2229,0,,,,,,,,,,,
39,14,5,Changeup,79.2,0,1508,0,,,,,,,,,,,
29,2,8,Slider,86.4,0,2157,0,,,,,,,,,,,
41,12,4,Changeup,77.5,1,1516,0,,,,,,,,,,,
41,12,3,Changeup,78.3,0,1513,0,,,,,,,,,,,
16,13,17,4-Seam Fastball,91.4,1,2194,0,23.3,10.9,.339,.313,45.4,6.3,32.2,97.202138506,92.638215723,23.6,45.8
48,16,0,Sweeper,75.7,0,2364,0,23.3,10.9,.339,.313,45.4,6.3,32.2,97.202138506,92.638215723,23.6,45.8
33,4,6,Slider,83.7,0,2252,0,23.3,10.9,.339,.313,45.4,6.3,32.2,97.202138506,92.638215723,23.6,45.8
40,12,5,Changeup,78.3,0,1410,0,,,,,,,,,,,
34,2,4,Slider,84.7,0,2301,0,,,,,,,,,,,
30,1,7,Cutter,86.2,0,2240,0,,,,,,,,,,,
17,10,17,4-Seam Fastball,90.0,0,2322,0,,,,,,,,,,,
33,10,6,Changeup,83.3,1,923,0,,,,,,,,,,,
39,5,0,Cutter,83.8,0,2105,0,,,,,,,,,,,
41,2,-2,Cutter,83.6,0,2104,0,,,,,,,,,,,
14,6,17,4-Seam Fastball,93.9,0,2111,0,,,,,,,,,,,
13,6,19,4-Seam Fastball,93.6,0,2194,0,,,,,,,,,,,
54,1,-11,Curveball,79.0,0,2216,0,,,,,,,,,,,
13,8,18,4-Seam Fastball,94.4,0,2100,0,22.3,16.7,.358,.385,38.4,13.4,51.2,102.015218837,95.510981744,24.2,43.3
14,7,17,4-Seam Fastball,93.8,0,2051,0,22.3,16.7,.358,.385,38.4,13.4,51.2,102.015218837,95.510981744,24.2,43.3
38,14,2,Changeup,82.9,0,924,0,22.3,16.7,.358,.385,38.4,13.4,51.2,102.015218837,95.510981744,24.2,43.3
38,16,0,Changeup,84.6,0,914,0,22.3,16.7,.358,.385,38.4,13.4,51.2,102.015218837,95.510981744,24.2,43.3
13,4,19,4-Seam Fastball,92.9,0,2263,0,22.3,16.7,.358,.385,38.4,13.4,51.2,102.015218837,95.510981744,24.2,43.3
14,7,18,4-Seam Fastball,92.3,0,2147,0,22.3,16.7,.358,.385,38.4,13.4,51.2,102.015218837,95.510981744,24.2,43.3
37,12,2,Changeup,83.9,0,903,0,22.3,16.7,.358,.385,38.4,13.4,51.2,102.015218837,95.510981744,24.2,43.3
57,4,-11,Curveball,76.6,0,2177,0,22.3,16.7,.358,.385,38.4,13.4,51.2,102.015218837,95.510981744,24.2,43.3
14,7,18,4-Seam Fastball,93.5,0,2187,0,,,,,,,,,,,
38,9,1,Changeup,83.9,0,949,0,,,,,,,,,,,
37,11,5,Changeup,80.7,0,1001,0,,,,,,,,,,,
39,3,0,Cutter,82.6,0,2128,0,,,,,,,,,,,
19,15,14,4-Seam Fastball,91.5,1,2236,0,24.4,12.2,.342,.361,40.6,14.1,42.7,100.392658854,94.535125938,26.6,45.2
42,12,2,Changeup,78.7,0,1346,0,24.4,12.2,.342,.361,40.6,14.1,42.7,100.392658854,94.535125938,26.6,45.2
34,4,4,Slider,84.4,0,2230,0,24.4,12.2,.342,.361,40.6,14.1,42.7,100.392658854,94.535125938,26.6,45.2
29,2,7,Cutter,87.1,0,2172,0,24.4,12.2,.342,.361,40.6,14.1,42.7,100.392658854,94.535125938,26.6,45.2
20,15,13,4-Seam Fastball,91.8,1,2307,0,30.7,7.5,.376,.363,40.9,18.7,47.5,103.243539495,95.942944747,31.3,51
37,4,1,Slider,84.7,0,2247,0,30.7,7.5,.376,.363,40.9,18.7,47.5,103.243539495,95.942944747,31.3,51
34,4,4,Slider,84.7,0,2250,0,30.7,7.5,.376,.363,40.9,18.7,47.5,103.243539495,95.942944747,31.3,51
21,14,13,4-Seam Fastball,90.8,0,2078,0,30.7,7.5,.376,.363,40.9,18.7,47.5,103.243539495,95.942944747,31.3,51
37,3,2,Slider,83.7,0,2205,0,30.7,7.5,.376,.363,40.9,18.7,47.5,103.243539495,95.942944747,31.3,51
39,15,4,Changeup,79.3,1,1503,0,,,,,,,,,,,
38,13,5,Changeup,79.3,0,1489,0,12.3,14,.358,.400,39.3,10.2,37.9,100.09991068,94.412197854,16.9,39.6
18,13,16,4-Seam Fastball,90.1,0,2136,0,12.3,14,.358,.400,39.3,10.2,37.9,100.09991068,94.412197854,16.9,39.6
37,4,3,Slider,82.2,0,2203,0,12.3,14,.358,.400,39.3,10.2,37.9,100.09991068,94.412197854,16.9,39.6
39,11,6,Changeup,77.7,0,1341,0,12.3,14,.358,.400,39.3,10.2,37.9,100.09991068,94.412197854,16.9,39.6
35,12,8,Changeup,79.0,0,1536,0,12.3,14,.358,.400,39.3,10.2,37.9,100.09991068,94.412197854,16.9,39.6
19,10,14,4-Seam Fastball,90.6,0,2053,0,12.3,14,.358,.400,39.3,10.2,37.9,100.09991068,94.412197854,16.9,39.6
35,1,3,Slider,84.2,1,2209,0,,,,,,,,,,,
18,16,14,4-Seam Fastball,92.5,0,2259,0,,,,,,,,,,,
34,3,4,Slider,84.7,0,2353,0,,,,,,,,,,,
33,0,4,Cutter,85.6,0,2310,0,,,,,,,,,,,
30,1,7,Cutter,85.8,0,2246,0,,,,,,,,,,,
31,4,6,Slider,85.7,0,2270,0,,,,,,,,,,,
34,2,3,Slider,84.7,0,2297,0,,,,,,,,,,,
34,2,4,Slider,84.2,1,2283,0,,,,,,,,,,,
42,8,-2,Changeup,82.7,1,834,0,,,,,,,,,,,
36,6,4,Changeup,82.8,0,781,0,,,,,,,,,,,
59,1,-13,Curveball,77.2,1,2050,0,,,,,,,,,,,
15,5,16,4-Seam Fastball,94.5,0,2053,0,,,,,,,,,,,
13,3,19,4-Seam Fastball,93.2,0,2325,0,,,,,,,,,,,
55,0,-9,Curveball,77.1,0,2148,0,,,,,,,,,,,
15,4,16,4-Seam Fastball,94.4,0,2148,0,,,,,,,,,,,
35,1,5,Changeup,83.0,0,786,0,,,,,,,,,,,
14,4,18,4-Seam Fastball,92.5,0,2216,0,,,,,,,,,,,
14,9,17,4-Seam Fastball,93.8,0,2084,0,,,,,,,,,,,
32,10,7,Changeup,83.7,0,1025,0,,,,,,,,,,,
15,8,16,4-Seam Fastball,94.0,0,2121,0,,,,,,,,,,,
37,12,3,Changeup,82.2,0,875,0,,,,,,,,,,,
34,7,5,Changeup,83.7,0,797,0,,,,,,,,,,,
37,15,3,Changeup,82.5,1,950,0,,,,,,,,,,,
13,7,19,4-Seam Fastball,92.6,0,2200,0,,,,,,,,,,,
41,3,-1,Cutter,83.4,0,2096,0,,,,,,,,,,,
19,13,15,4-Seam Fastball,90.5,1,2060,0,,,,,,,,,,,
18,12,15,4-Seam Fastball,91.3,0,2129,0,,,,,,,,,,,
35,11,8,Changeup,80.3,0,1536,0,,,,,,,,,,,
37,2,1,Slider,83.9,1,2287,0,23.3,10.9,.339,.313,45.4,6.3,32.2,97.202138506,92.638215723,23.6,45.8
31,2,6,Cutter,85.8,0,2237,0,23.3,10.9,.339,.313,45.4,6.3,32.2,97.202138506,92.638215723,23.6,45.8
41,14,4,Changeup,78.4,1,1462,0,,,,,,,,,,,
27,3,8,Cutter,87.3,0,2251,0,,,,,,,,,,,
19,14,13,4-Seam Fastball,92.3,0,2121,0,,,,,,,,,,,
34,6,11,Changeup,78.0,0,1479,0,,,,,,,,,,,
21,8,12,4-Seam Fastball,90.4,0,1956,0,,,,,,,,,,,
20,8,13,4-Seam Fastball,91.4,0,2056,0,,,,,,,,,,,
38,13,5,Changeup,79.5,0,1463,0,,,,,,,,,,,
21,11,12,4-Seam Fastball,91.5,0,2091,0,,,,,,,,,,,
29,1,7,Cutter,87.2,0,2185,0,,,,,,,,,,,
23,9,11,4-Seam Fastball,89.8,0,2101,0,,,,,,,,,,,
39,13,5,Changeup,78.8,1,1713,0,24.4,12.2,.342,.361,40.6,14.1,42.7,100.392658854,94.535125938,26.6,45.2
36,11,6,Changeup,79.7,0,1717,0,24.4,12.2,.342,.361,40.6,14.1,42.7,100.392658854,94.535125938,26.6,45.2
42,13,4,Changeup,76.7,0,1523,0,24.4,12.2,.342,.361,40.6,14.1,42.7,100.392658854,94.535125938,26.6,45.2
20,11,13,4-Seam Fastball,90.4,0,2127,0,24.4,12.2,.342,.361,40.6,14.1,42.7,100.392658854,94.535125938,26.6,45.2
34,9,6,Changeup,82.8,1,936,0,,,,,,,,,,,
17,8,14,4-Seam Fastball,93.2,0,2130,0,,,,,,,,,,,
13,6,18,4-Seam Fastball,93.0,0,2111,0,,,,,,,,,,,
54,5,-7,Curveball,75.5,0,2037,0,,,,,,,,,,,
15,6,18,4-Seam Fastball,91.3,0,2016,0,,,,,,,,,,,
13,6,19,4-Seam Fastball,91.8,0,2066,0,,,,,,,,,,,
37,2,2,Cutter,82.3,0,2094,0,,,,,,,,,,,
15,3,17,4-Seam Fastball,92.7,0,1968,0,,,,,,,,,,,
14,6,18,4-Seam Fastball,93.1,0,2077,0,,,,,,,,,,,
15,4,16,4-Seam Fastball,93.2,1,2019,0,,,,,,,,,,,
41,4,-2,Cutter,82.6,0,2103,0,,,,,,,,,,,
14,6,17,4-Seam Fastball,93.3,0,2109,0,,,,,,,,,,,
14,7,17,4-Seam Fastball,93.8,0,2099,0,,,,,,,,,,,
38,10,2,Changeup,82.7,0,974,0,,,,,,,,,,,
15,7,16,4-Seam Fastball,93.3,0,2148,0,,,,,,,,,,,
34,10,5,Changeup,82.7,1,929,0,22.3,16.7,.358,.385,38.4,13.4,51.2,102.015218837,95.510981744,24.2,43.3
15,8,17,4-Seam Fastball,93.1,0,2128,0,22.3,16.7,.358,.385,38.4,13.4,51.2,102.015218837,95.510981744,24.2,43.3
14,3,18,4-Seam Fastball,92.7,0,2139,0,22.3,16.7,.358,.385,38.4,13.4,51.2,102.015218837,95.510981744,24.2,43.3
15,7,17,4-Seam Fastball,92.6,0,2169,0,22.3,16.7,.358,.385,38.4,13.4,51.2,102.015218837,95.510981744,24.2,43.3
33,2,6,Slider,84.0,0,2088,0,30.7,7.5,.376,.363,40.9,18.7,47.5,103.243539495,95.942944747,31.3,51
18,14,14,4-Seam Fastball,91.8,0,2066,0,30.7,7.5,.376,.363,40.9,18.7,47.5,103.243539495,95.942944747,31.3,51
19,11,13,4-Seam Fastball,91.4,0,2055,0,30.7,7.5,.376,.363,40.9,18.7,47.5,103.243539495,95.942944747,31.3,51
20,12,14,4-Seam Fastball,90.3,0,2032,0,30.7,7.5,.376,.363,40.9,18.7,47.5,103.243539495,95.942944747,31.3,51
34,0,4,Cutter,84.2,0,2168,0,30.7,7.5,.376,.363,40.9,18.7,47.5,103.243539495,95.942944747,31.3,51
31,5,7,Slider,84.9,0,2273,0,30.7,7.5,.376,.363,40.9,18.7,47.5,103.243539495,95.942944747,31.3,51
17,10,17,4-Seam Fastball,89.9,0,1991,0,30.7,7.5,.376,.363,40.9,18.7,47.5,103.243539495,95.942944747,31.3,51
20,9,14,4-Seam Fastball,90.3,1,2016,0,,,,,,,,,,,
18,11,15,4-Seam Fastball,91.1,0,2106,0,,,,,,,,,,,
36,9,10,Changeup,77.4,0,1438,0,,,,,,,,,,,
16,10,18,4-Seam Fastball,90.7,0,2074,0,,,,,,,,,,,
19,13,15,4-Seam Fastball,89.8,0,2083,0,,,,,,,,,,,
23,12,12,4-Seam Fastball,88.5,1,1984,0,12.3,14,.358,.400,39.3,10.2,37.9,100.09991068,94.412197854,16.9,39.6
13,10,18,4-Seam Fastball,93.9,0,2160,0,,,,,,,,,,,
34,16,3,Changeup,85.4,0,1027,0,,,,,,,,,,,
15,12,17,Sinker,93.5,0,2234,0,,,,,,,,,,,
36,14,2,Changeup,84.2,0,890,0,,,,,,,,,,,
17,15,15,Sinker,92.8,0,2123,0,,,,,,,,,,,
37,10,2,Changeup,83.8,1,986,0,,,,,,,,,,,
57,2,-11,Curveball,76.8,0,2159,0,,,,,,,,,,,
15,6,16,4-Seam Fastball,92.9,1,2198,0,,,,,,,,,,,
49,11,-12,Slider,86.3,0,3102,0,18.6,5.3,.335,.339,42.3,9.6,39.3,99.488977563,94.01235395,28.3,57.2
44,9,-8,Slider,88.1,0,3066,0,18.6,5.3,.335,.339,42.3,9.6,39.3,99.488977563,94.01235395,28.3,57.2
43,10,-7,Slider,87.7,0,2967,0,18.6,5.3,.335,.339,42.3,9.6,39.3,99.488977563,94.01235395,28.3,57.2
48,11,-12,Slider,87.6,0,3219,0,15.6,4.8,.322,.332,34.8,6.9,48.2,100.735991057,94.995184612,14.5,49
14,7,15,4-Seam Fastball,98.5,0,2357,0,15.6,4.8,.322,.332,34.8,6.9,48.2,100.735991057,94.995184612,14.5,49
10,5,18,4-Seam Fastball,99.0,0,2402,0,15.6,4.8,.322,.332,34.8,6.9,48.2,100.735991057,94.995184612,14.5,49
38,8,-2,Slider,88.5,0,3055,0,15.6,4.8,.322,.332,34.8,6.9,48.2,100.735991057,94.995184612,14.5,49
13,6,15,4-Seam Fastball,99.0,0,2231,0,15.6,4.8,.322,.332,34.8,6.9,48.2,100.735991057,94.995184612,14.5,49
11,4,17,4-Seam Fastball,99.3,0,2345,0,15.6,4.8,.322,.332,34.8,6.9,48.2,100.735991057,94.995184612,14.5,49
44,11,-8,Slider,88.4,0,3082,0,15.6,4.8,.322,.332,34.8,6.9,48.2,100.735991057,94.995184612,14.5,49
46,11,-10,Slider,87.4,0,2999,0,15.6,4.8,.322,.332,34.8,6.9,48.2,100.735991057,94.995184612,14.5,49
44,9,-9,Slider,88.1,0,2976,0,25.5,15.9,.394,.421,34.5,16.2,58.9,104.842650606,97.63087066,31.1,39.5
11,7,18,4-Seam Fastball,98.6,0,2450,0,25.5,15.9,.394,.421,34.5,16.2,58.9,104.842650606,97.63087066,31.1,39.5
43,8,-7,Slider,88.5,0,3171,0,25.5,15.9,.394,.421,34.5,16.2,58.9,104.842650606,97.63087066,31.1,39.5
12,7,17,4-Seam Fastball,99.4,0,2244,0,25.5,15.9,.394,.421,34.5,16.2,58.9,104.842650606,97.63087066,31.1,39.5
12,7,16,4-Seam Fastball,99.1,0,2315,0,25.5,15.9,.394,.421,34.5,16.2,58.9,104.842650606,97.63087066,31.1,39.5
13,6,16,4-Seam Fastball,97.9,0,2201,0,25.5,15.9,.394,.421,34.5,16.2,58.9,104.842650606,97.63087066,31.1,39.5
36,15,0,Sweeper,87.9,1,2994,0,27.4,7,.287,.322,35.3,12.4,46.3,102.612595941,95.646039104,28,50.5
12,12,17,4-Seam Fastball,97.9,0,2386,0,27.4,7,.287,.322,35.3,12.4,46.3,102.612595941,95.646039104,28,50.5
37,16,-1,Sweeper,88.1,0,3034,0,27.4,7,.287,.322,35.3,12.4,46.3,102.612595941,95.646039104,28,50.5
36,18,1,Sweeper,87.5,0,3015,0,27.4,7,.287,.322,35.3,12.4,46.3,102.612595941,95.646039104,28,50.5
17,16,12,Sinker,96.8,1,2422,0,26.3,8.6,.328,.345,36.1,7.1,47.7,102.403488462,95.48930071,27.5,47.4
36,13,0,Sweeper,87.8,0,2943,0,26.3,8.6,.328,.345,36.1,7.1,47.7,102.403488462,95.48930071,27.5,47.4
13,11,16,4-Seam Fastball,98.8,0,2481,0,26.3,8.6,.328,.345,36.1,7.1,47.7,102.403488462,95.48930071,27.5,47.4
20,17,10,Sinker,95.9,0,2318,0,26.3,8.6,.328,.345,36.1,7.1,47.7,102.403488462,95.48930071,27.5,47.4
16,15,14,Sinker,97.1,0,2420,0,26.3,8.6,.328,.345,36.1,7.1,47.7,102.403488462,95.48930071,27.5,47.4
34,12,4,Sweeper,85.9,1,2878,0,17.4,8.3,.344,.335,35.8,5.4,39.2,99.523575941,93.962512687,21.4,46.9
33,12,3,Sweeper,87.5,0,2969,0,17.4,8.3,.344,.335,35.8,5.4,39.2,99.523575941,93.962512687,21.4,46.9
12,13,17,4-Seam Fastball,97.2,1,2424,0,16,7.8,.327,.298,25.2,5.4,29.3,96.912193361,92.477518776,19.9,49.1
35,18,2,Sweeper,86.7,0,2888,0,16,7.8,.327,.298,25.2,5.4,29.3,96.912193361,92.477518776,19.9,49.1
15,15,14,Sinker,97.6,0,2370,0,16,7.8,.327,.298,25.2,5.4,29.3,96.912193361,92.477518776,19.9,49.1
20,17,10,Sinker,96.4,0,2268,0,17.1,12.8,.366,.341,39.5,6.4,34.5,98.268991909,93.251583425,15.2,39.8
33,11,4,Sweeper,86.9,0,2964,0,17.1,12.8,.366,.341,39.5,6.4,34.5,98.268991909,93.251583425,15.2,39.8
34,14,3,Sweeper,87.0,1,2952,0,16.1,5.7,.380,.343,28.5,7.1,41.1,100.21445728,94.1799356,25.8,49.9
18,17,11,Sinker,98.2,0,2430,0,16.1,5.7,.380,.343,28.5,7.1,41.1,100.21445728,94.1799356,25.8,49.9
32,14,5,Sweeper,87.4,0,2962,0,16.1,5.7,.380,.343,28.5,7.1,41.1,100.21445728,94.1799356,25.8,49.9
14,10,16,4-Seam Fastball,97.0,0,2466,0,16.1,5.7,.380,.343,28.5,7.1,41.1,100.21445728,94.1799356,25.8,49.9
14,12,16,4-Seam Fastball,97.0,0,2489,0,16.1,5.7,.380,.343,28.5,7.1,41.1,100.21445728,94.1799356,25.8,49.9
12,8,17,4-Seam Fastball,97.6,0,2396,0,15.8,7,.354,.336,35.8,6.9,39.6,99.838777,94.105762432,24.7,50
43,7,-7,Slider,87.4,0,2888,0,15.8,7,.354,.336,35.8,6.9,39.6,99.838777,94.105762432,24.7,50
12,2,17,4-Seam Fastball,98.2,0,2189,0,15.8,7,.354,.336,35.8,6.9,39.6,99.838777,94.105762432,24.7,50
13,4,16,4-Seam Fastball,97.1,0,2183,0,15.8,7,.354,.336,35.8,6.9,39.6,99.838777,94.105762432,24.7,50
42,6,-4,Slider,85.7,0,2791,0,15.8,7,.354,.336,35.8,6.9,39.6,99.838777,94.105762432,24.7,50
39,15,4,Sweeper,80.5,1,2338,0,,,,,,,,,,,
21,0,13,4-Seam Fastball,90.4,0,2147,0,,,,,,,,,,,
16,4,17,4-Seam Fastball,91.5,0,2302,0,,,,,,,,,,,
40,18,2,Sweeper,80.4,1,2277,0,,,,,,,,,,,
17,3,15,4-Seam Fastball,92.0,0,2141,0,,,,,,,,,,,
16,2,16,4-Seam Fastball,92.9,0,2157,0,,,,,,,,,,,
16,3,16,4-Seam Fastball,93.2,0,2233,0,,,,,,,,,,,
15,6,17,4-Seam Fastball,93.0,0,2211,0,,,,,,,,,,,
43,18,2,Sweeper,78.9,0,2370,0,,,,,,,,,,,
39,17,4,Sweeper,80.8,0,2292,0,,,,,,,,,,,
